Project_ID,Project_Name,Project_Type,Team_Size,Budget,Duration,Tech_Stack,Project_Phase,Risk_Description,Risk_Category,Risk_Severity,Risk_Impact,Risk_Status,Mitigation_Strategy,Outcome
P03667,Project 3667,Web Dev,7,443,15,"PHP, MySQL",Perencanaan,Kurangnya dokumentasi,Waktu,Medium,High,Terjadi,Redundansi sensor dan buffer data,Tertunda
P03668,Project 3668,AI,4,644,6,"AWS, Python",Penutupan,Salah konfigurasi pipeline CI/CD,Waktu,Medium,Medium,Potensial,Revisi WBS dan perencanaan ulang,Berhasil
P03669,Project 3669,Infrastruktur,8,973,15,"AWS, Python",Eksekusi,Error sistem saat UAT,SDM,Low,Low,Terjadi,Tambahkan sesi dokumentasi di akhir proyek,Tertunda
P03670,Project 3670,ERP,9,818,16,"C#, SQL Server",Penutupan,Salah konfigurasi pipeline CI/CD,Teknis,High,Medium,Potensial,Workshop bersama stakeholder,Gagal
P03671,Project 3671,Infrastruktur,11,746,14,"Python, Node-RED",Penutupan,Server downtime during deployment,Waktu,High,Low,Terjadi,Revisi WBS dan perencanaan ulang,Gagal
P03672,Project 3672,Enterprise,5,625,5,"Docker, Jenkins, Python",Penutupan,Sensor gagal mengirim data real-time,Teknis,High,Low,Potensial,Tambahkan fallback koneksi & testing,Tertunda
P03673,Project 3673,Mobile App,7,196,4,"PHP, MySQL",Eksekusi,Server downtime during deployment,SDM,Medium,Low,Terjadi,Workshop bersama stakeholder,Tertunda
P03674,Project 3674,ERP,3,553,9,"Python, Node-RED",Penutupan,Salah konfigurasi pipeline CI/CD,Teknis,Low,Medium,Terjadi,Fix bug dan ulang UAT,Tertunda
P03675,Project 3675,ERP,3,597,13,"Flutter, Firebase",Penutupan,Salah konfigurasi pipeline CI/CD,Teknis,Low,High,Potensial,Rekrut developer pengganti sementara,Berhasil
P03676,Project 3676,Mobile App,5,855,12,"Laravel, MySQL",Eksekusi,Tujuan proyek tidak didefinisikan dengan baik,Teknis,Low,High,Terjadi,Tambahkan data latih dari proyek sebelumnya,Tertunda
P03677,Project 3677,Mobile App,12,675,4,"PHP, MySQL",Penutupan,Sensor gagal mengirim data real-time,Teknis,High,High,Potensial,Redundansi sensor dan buffer data,Tertunda
P03678,Project 3678,Enterprise,7,565,9,"C#, SQL Server",Penutupan,Dataset tidak cukup representatif,Teknis,High,Low,Terjadi,Audit ulang pipeline,Gagal
P03679,Project 3679,Web Dev,3,587,15,"Python, Node-RED",Eksekusi,Error sistem saat UAT,Teknis,High,Low,Potensial,Audit ulang pipeline,Tertunda
P03680,Project 3680,AI / IoT,13,168,9,"Python, Node-RED",Eksekusi,Server downtime during deployment,Waktu,Medium,High,Potensial,Redundansi sensor dan buffer data,Gagal
P03681,Project 3681,AI / IoT,11,872,9,"Docker, Jenkins, Python",Eksekusi,Sensor gagal mengirim data real-time,Scope,High,High,Terjadi,Jadwal ulang deployment pada malam hari,Tertunda
P03682,Project 3682,Mobile App,5,175,4,"PHP, MySQL",Perencanaan,Modul pembayaran gagal terkoneksi,SDM,High,Low,Terjadi,Fix bug dan ulang UAT,Tertunda
P03683,Project 3683,AI,7,598,10,"AWS, Python",Penutupan,Tujuan proyek tidak didefinisikan dengan baik,Waktu,Medium,Medium,Terjadi,Tambahkan data latih dari proyek sebelumnya,Berhasil
P03684,Project 3684,Infrastruktur,10,147,16,"Python, TensorFlow",Penutupan,Modul pembayaran gagal terkoneksi,Scope,Low,Medium,Potensial,Jadwal ulang deployment pada malam hari,Berhasil
P03685,Project 3685,AI / IoT,12,646,13,"PHP, MySQL",Penutupan,Server downtime during deployment,Scope,High,Medium,Terjadi,Revisi WBS dan perencanaan ulang,Berhasil
P03686,Project 3686,Enterprise,7,716,13,"Flutter, Firebase",Eksekusi,Kurangnya dokumentasi,SDM,Low,Low,Potensial,Tambahkan data latih dari proyek sebelumnya,Tertunda
P03687,Project 3687,ERP,9,720,14,"Java, SAP",Eksekusi,Dataset tidak cukup representatif,Teknis,High,High,Terjadi,Revisi WBS dan perencanaan ulang,Gagal
P03688,Project 3688,ERP,5,513,16,"AWS, Python",Eksekusi,Developer utama mengundurkan diri,Waktu,High,High,Terjadi,Tambahkan data latih dari proyek sebelumnya,Berhasil
P03689,Project 3689,Infrastruktur,11,720,14,"Flutter, Firebase",Penutupan,Modul pembayaran gagal terkoneksi,SDM,High,Medium,Potensial,Tambahkan data latih dari proyek sebelumnya,Gagal
P03690,Project 3690,ERP,5,815,16,"Laravel, MySQL",Perencanaan,Modul pembayaran gagal terkoneksi,Teknis,High,Medium,Terjadi,Tambahkan sesi dokumentasi di akhir proyek,Berhasil
P03691,Project 3691,Infrastruktur,7,537,16,"React, Node.js, MongoDB",Penutupan,Kurangnya dokumentasi,SDM,High,Medium,Potensial,Revisi WBS dan perencanaan ulang,Gagal
P03692,Project 3692,Enterprise,8,926,13,"Laravel, MySQL",Penutupan,Estimasi waktu yang tidak realistis,Waktu,Low,High,Potensial,Tambahkan sesi dokumentasi di akhir proyek,Gagal
P03693,Project 3693,Enterprise,6,462,15,"Flutter, Firebase",Penutupan,Dataset tidak cukup representatif,Teknis,Low,High,Potensial,Tambahkan data latih dari proyek sebelumnya,Gagal
P03694,Project 3694,ERP,12,417,8,"Docker, Jenkins, Python",Penutupan,Developer utama mengundurkan diri,SDM,High,High,Potensial,Jadwal ulang deployment pada malam hari,Tertunda
P03695,Project 3695,Enterprise,13,781,4,"AWS, Python",Perencanaan,Tujuan proyek tidak didefinisikan dengan baik,Waktu,Low,Low,Terjadi,Rekrut developer pengganti sementara,Tertunda
P03696,Project 3696,AI / IoT,5,253,4,"Docker, Jenkins, Python",Eksekusi,Dataset tidak cukup representatif,Waktu,Medium,Medium,Potensial,Audit ulang pipeline,Berhasil
P03697,Project 3697,Infrastruktur,12,624,15,"AWS, Python",Perencanaan,Tujuan proyek tidak didefinisikan dengan baik,Teknis,Medium,Low,Potensial,Workshop bersama stakeholder,Tertunda
P03698,Project 3698,Infrastruktur,14,964,9,"React, Node.js, MongoDB",Penutupan,Kurangnya dokumentasi,Scope,Low,High,Terjadi,Tambahkan sesi dokumentasi di akhir proyek,Tertunda
P03699,Project 3699,Infrastruktur,3,650,11,"React, Node.js, MongoDB",Perencanaan,Salah konfigurasi pipeline CI/CD,Teknis,High,Medium,Potensial,Revisi WBS dan perencanaan ulang,Tertunda
P03700,Project 3700,AI / IoT,6,903,6,"AWS, Python",Penutupan,Estimasi waktu yang tidak realistis,Waktu,Medium,High,Terjadi,Fix bug dan ulang UAT,Tertunda
P03701,Project 3701,AI / IoT,7,924,13,"React, Node.js, MongoDB",Penutupan,Error sistem saat UAT,SDM,Low,High,Terjadi,Fix bug dan ulang UAT,Tertunda
P03702,Project 3702,Enterprise,13,333,9,"C#, SQL Server",Penutupan,Dataset tidak cukup representatif,Teknis,High,High,Potensial,Tambahkan sesi dokumentasi di akhir proyek,Berhasil
P03703,Project 3703,AI / IoT,14,593,11,"React, Node.js, MongoDB",Penutupan,Salah konfigurasi pipeline CI/CD,Scope,High,High,Potensial,Rekrut developer pengganti sementara,Gagal
P03704,Project 3704,Infrastruktur,3,682,6,"PHP, MySQL",Perencanaan,Estimasi waktu yang tidak realistis,Waktu,High,Low,Potensial,Jadwal ulang deployment pada malam hari,Tertunda
P03705,Project 3705,AI,11,416,4,"C#, SQL Server",Penutupan,Modul pembayaran gagal terkoneksi,Waktu,High,High,Potensial,Jadwal ulang deployment pada malam hari,Berhasil
P03706,Project 3706,ERP,5,937,5,"React, Node.js, MongoDB",Eksekusi,Tujuan proyek tidak didefinisikan dengan baik,Scope,Medium,High,Terjadi,Redundansi sensor dan buffer data,Berhasil
P03707,Project 3707,Infrastruktur,11,237,12,"AWS, Python",Eksekusi,Modul pembayaran gagal terkoneksi,Teknis,Low,Low,Potensial,Audit ulang pipeline,Tertunda
P03708,Project 3708,Enterprise,8,373,14,"Laravel, MySQL",Eksekusi,Dataset tidak cukup representatif,SDM,High,Low,Terjadi,Tambahkan fallback koneksi & testing,Gagal
P03709,Project 3709,ERP,8,875,16,"Python, TensorFlow",Penutupan,Modul pembayaran gagal terkoneksi,SDM,Low,Low,Potensial,Tambahkan fallback koneksi & testing,Berhasil
P03710,Project 3710,Web Dev,7,249,14,"Laravel, MySQL",Eksekusi,Error sistem saat UAT,Scope,High,Low,Potensial,Rekrut developer pengganti sementara,Tertunda
P03711,Project 3711,Enterprise,3,168,7,"PHP, MySQL",Penutupan,Dataset tidak cukup representatif,Teknis,High,Low,Potensial,Fix bug dan ulang UAT,Berhasil
P03712,Project 3712,Web Dev,3,114,12,"Python, Node-RED",Eksekusi,Developer utama mengundurkan diri,Teknis,High,Medium,Terjadi,Rekrut developer pengganti sementara,Gagal
P03713,Project 3713,ERP,12,259,5,"PHP, MySQL",Penutupan,Sensor gagal mengirim data real-time,Waktu,Low,High,Potensial,Revisi WBS dan perencanaan ulang,Berhasil
P03714,Project 3714,Infrastruktur,7,744,8,"PHP, MySQL",Penutupan,Kurangnya dokumentasi,Waktu,Medium,Medium,Potensial,Tambahkan fallback koneksi & testing,Berhasil
P03715,Project 3715,ERP,7,999,8,"Docker, Jenkins, Python",Eksekusi,Modul pembayaran gagal terkoneksi,Teknis,Low,Medium,Potensial,Jadwal ulang deployment pada malam hari,Tertunda
P03716,Project 3716,AI / IoT,4,668,4,"C#, SQL Server",Perencanaan,Salah konfigurasi pipeline CI/CD,Teknis,High,High,Terjadi,Tambahkan fallback koneksi & testing,Tertunda
P03717,Project 3717,Enterprise,12,868,15,"AWS, Python",Eksekusi,Sensor gagal mengirim data real-time,Waktu,Medium,Medium,Potensial,Tambahkan data latih dari proyek sebelumnya,Gagal
P03718,Project 3718,Web Dev,13,636,14,"Java, SAP",Eksekusi,Developer utama mengundurkan diri,Scope,Medium,Low,Potensial,Workshop bersama stakeholder,Tertunda
P03719,Project 3719,Infrastruktur,5,405,4,"Docker, Jenkins, Python",Eksekusi,Estimasi waktu yang tidak realistis,SDM,Low,Low,Potensial,Audit ulang pipeline,Berhasil
P03720,Project 3720,AI,4,220,13,"Python, TensorFlow",Penutupan,Sensor gagal mengirim data real-time,Scope,Low,Low,Potensial,Tambahkan sesi dokumentasi di akhir proyek,Berhasil
P03721,Project 3721,Mobile App,9,842,16,"Docker, Jenkins, Python",Eksekusi,Tujuan proyek tidak didefinisikan dengan baik,Scope,Medium,High,Terjadi,Revisi WBS dan perencanaan ulang,Berhasil
P03722,Project 3722,ERP,11,894,13,"Docker, Jenkins, Python",Perencanaan,Tujuan proyek tidak didefinisikan dengan baik,SDM,Low,Medium,Terjadi,Audit ulang pipeline,Tertunda
P03723,Project 3723,AI / IoT,13,532,8,"Laravel, MySQL",Penutupan,Dataset tidak cukup representatif,SDM,Low,Low,Terjadi,Workshop bersama stakeholder,Berhasil
P03724,Project 3724,Enterprise,6,197,14,"PHP, MySQL",Perencanaan,Tujuan proyek tidak didefinisikan dengan baik,Waktu,High,Medium,Terjadi,Fix bug dan ulang UAT,Tertunda
P03725,Project 3725,ERP,4,735,7,"Flutter, Firebase",Eksekusi,Salah konfigurasi pipeline CI/CD,Waktu,Medium,Medium,Terjadi,Jadwal ulang deployment pada malam hari,Berhasil
P03726,Project 3726,Mobile App,14,363,13,"Python, Node-RED",Penutupan,Developer utama mengundurkan diri,Teknis,Medium,Low,Terjadi,Revisi WBS dan perencanaan ulang,Gagal
P03727,Project 3727,AI / IoT,5,488,14,"PHP, MySQL",Penutupan,Sensor gagal mengirim data real-time,SDM,Low,Medium,Potensial,Tambahkan sesi dokumentasi di akhir proyek,Tertunda
P03728,Project 3728,AI / IoT,9,767,12,"React, Node.js, MongoDB",Perencanaan,Developer utama mengundurkan diri,Teknis,High,Medium,Potensial,Redundansi sensor dan buffer data,Berhasil
P03729,Project 3729,AI / IoT,8,552,15,"React, Node.js, MongoDB",Perencanaan,Kurangnya dokumentasi,Teknis,High,High,Potensial,Redundansi sensor dan buffer data,Berhasil
P03730,Project 3730,Infrastruktur,7,680,11,"PHP, MySQL",Eksekusi,Salah konfigurasi pipeline CI/CD,Waktu,High,Low,Terjadi,Fix bug dan ulang UAT,Tertunda
P03731,Project 3731,AI,6,232,6,"Docker, Jenkins, Python",Eksekusi,Developer utama mengundurkan diri,SDM,High,High,Terjadi,Tambahkan fallback koneksi & testing,Gagal
P03732,Project 3732,Enterprise,12,161,9,"Java, SAP",Perencanaan,Tujuan proyek tidak didefinisikan dengan baik,Teknis,Medium,Low,Potensial,Workshop bersama stakeholder,Berhasil
P03733,Project 3733,Infrastruktur,14,935,13,"React, Node.js, MongoDB",Penutupan,Sensor gagal mengirim data real-time,Teknis,Low,Medium,Terjadi,Tambahkan fallback koneksi & testing,Gagal
P03734,Project 3734,AI / IoT,11,588,13,"Flutter, Firebase",Penutupan,Sensor gagal mengirim data real-time,SDM,Medium,Medium,Terjadi,Redundansi sensor dan buffer data,Berhasil
P03735,Project 3735,Mobile App,14,739,6,"PHP, MySQL",Perencanaan,Sensor gagal mengirim data real-time,SDM,High,Low,Terjadi,Audit ulang pipeline,Berhasil
P03736,Project 3736,ERP,12,233,11,"PHP, MySQL",Penutupan,Dataset tidak cukup representatif,Waktu,Medium,Low,Potensial,Workshop bersama stakeholder,Tertunda
P03737,Project 3737,Web Dev,8,350,9,"Flutter, Firebase",Penutupan,Estimasi waktu yang tidak realistis,Scope,High,Medium,Potensial,Workshop bersama stakeholder,Tertunda
P03738,Project 3738,AI,3,250,5,"Python, TensorFlow",Penutupan,Dataset tidak cukup representatif,Waktu,Low,High,Terjadi,Workshop bersama stakeholder,Tertunda
P03739,Project 3739,Enterprise,11,317,8,"C#, SQL Server",Perencanaan,Server downtime during deployment,Waktu,Low,Medium,Potensial,Tambahkan data latih dari proyek sebelumnya,Tertunda
P03740,Project 3740,Mobile App,12,495,13,"Docker, Jenkins, Python",Eksekusi,Sensor gagal mengirim data real-time,Scope,Low,High,Terjadi,Workshop bersama stakeholder,Tertunda
P03741,Project 3741,Mobile App,14,516,15,"C#, SQL Server",Eksekusi,Estimasi waktu yang tidak realistis,Scope,Medium,High,Terjadi,Audit ulang pipeline,Gagal
P03742,Project 3742,Enterprise,7,394,15,"AWS, Python",Eksekusi,Dataset tidak cukup representatif,SDM,Low,Low,Potensial,Tambahkan fallback koneksi & testing,Tertunda
P03743,Project 3743,Mobile App,8,617,10,"Python, TensorFlow",Eksekusi,Kurangnya dokumentasi,Scope,High,High,Terjadi,Tambahkan fallback koneksi & testing,Berhasil
P03744,Project 3744,AI,13,355,7,"Docker, Jenkins, Python",Eksekusi,Error sistem saat UAT,Teknis,High,High,Potensial,Tambahkan data latih dari proyek sebelumnya,Gagal
P03745,Project 3745,Infrastruktur,13,408,15,"Laravel, MySQL",Perencanaan,Kurangnya dokumentasi,SDM,Low,Medium,Terjadi,Tambahkan sesi dokumentasi di akhir proyek,Tertunda
P03746,Project 3746,Web Dev,6,504,7,"Docker, Jenkins, Python",Perencanaan,Developer utama mengundurkan diri,Waktu,Low,Medium,Terjadi,Tambahkan data latih dari proyek sebelumnya,Gagal
P03747,Project 3747,Web Dev,5,117,13,"Flutter, Firebase",Eksekusi,Salah konfigurasi pipeline CI/CD,Waktu,Medium,Low,Potensial,Rekrut developer pengganti sementara,Gagal
P03748,Project 3748,Infrastruktur,11,385,5,"Python, Node-RED",Eksekusi,Sensor gagal mengirim data real-time,Teknis,High,Low,Terjadi,Tambahkan data latih dari proyek sebelumnya,Gagal
P03749,Project 3749,AI / IoT,9,802,4,"AWS, Python",Penutupan,Error sistem saat UAT,Teknis,Medium,Low,Terjadi,Tambahkan sesi dokumentasi di akhir proyek,Berhasil
P03750,Project 3750,Mobile App,15,865,8,"Python, Node-RED",Perencanaan,Salah konfigurasi pipeline CI/CD,Waktu,Medium,Low,Terjadi,Redundansi sensor dan buffer data,Gagal
P03751,Project 3751,Web Dev,4,698,8,"PHP, MySQL",Perencanaan,Server downtime during deployment,Teknis,High,Medium,Potensial,Fix bug dan ulang UAT,Berhasil
P03752,Project 3752,Mobile App,6,290,12,"Python, Node-RED",Perencanaan,Tujuan proyek tidak didefinisikan dengan baik,SDM,High,Low,Terjadi,Redundansi sensor dan buffer data,Berhasil
P03753,Project 3753,Infrastruktur,4,583,12,"Laravel, MySQL",Penutupan,Tujuan proyek tidak didefinisikan dengan baik,Scope,Medium,Medium,Potensial,Jadwal ulang deployment pada malam hari,Gagal
P03754,Project 3754,Mobile App,13,346,13,"Docker, Jenkins, Python",Penutupan,Server downtime during deployment,Waktu,Medium,Low,Terjadi,Tambahkan sesi dokumentasi di akhir proyek,Berhasil
P03755,Project 3755,AI / IoT,9,527,9,"Python, Node-RED",Eksekusi,Estimasi waktu yang tidak realistis,Scope,Low,Medium,Potensial,Tambahkan fallback koneksi & testing,Gagal
P03756,Project 3756,AI / IoT,14,990,11,"React, Node.js, MongoDB",Eksekusi,Developer utama mengundurkan diri,Teknis,High,High,Terjadi,Fix bug dan ulang UAT,Tertunda
P03757,Project 3757,Enterprise,3,287,15,"Python, Node-RED",Perencanaan,Tujuan proyek tidak didefinisikan dengan baik,Waktu,Low,Medium,Potensial,Audit ulang pipeline,Tertunda
P03758,Project 3758,ERP,3,501,5,"Docker, Jenkins, Python",Penutupan,Server downtime during deployment,Scope,High,Medium,Terjadi,Tambahkan fallback koneksi & testing,Gagal
P03759,Project 3759,AI / IoT,7,824,12,"Docker, Jenkins, Python",Perencanaan,Error sistem saat UAT,Scope,Medium,Low,Terjadi,Audit ulang pipeline,Tertunda
P03760,Project 3760,Mobile App,10,208,9,"React, Node.js, MongoDB",Penutupan,Estimasi waktu yang tidak realistis,SDM,High,Medium,Terjadi,Jadwal ulang deployment pada malam hari,Gagal
P03761,Project 3761,Infrastruktur,5,602,11,"Python, Node-RED",Perencanaan,Estimasi waktu yang tidak realistis,Teknis,High,Low,Terjadi,Workshop bersama stakeholder,Tertunda
P03762,Project 3762,Web Dev,4,214,11,"C#, SQL Server",Eksekusi,Tujuan proyek tidak didefinisikan dengan baik,Teknis,Medium,Low,Potensial,Audit ulang pipeline,Gagal
P03763,Project 3763,Enterprise,15,558,14,"Laravel, MySQL",Penutupan,Salah konfigurasi pipeline CI/CD,Teknis,Medium,Medium,Terjadi,Revisi WBS dan perencanaan ulang,Gagal
P03764,Project 3764,Mobile App,9,165,11,"React, Node.js, MongoDB",Eksekusi,Modul pembayaran gagal terkoneksi,Scope,Medium,High,Terjadi,Jadwal ulang deployment pada malam hari,Gagal
P03765,Project 3765,AI / IoT,3,720,10,"AWS, Python",Penutupan,Sensor gagal mengirim data real-time,Teknis,Low,Low,Terjadi,Workshop bersama stakeholder,Berhasil
P03766,Project 3766,AI / IoT,3,348,14,"Docker, Jenkins, Python",Penutupan,Dataset tidak cukup representatif,SDM,Medium,High,Terjadi,Tambahkan sesi dokumentasi di akhir proyek,Tertunda
P03767,Project 3767,Mobile App,3,471,5,"Laravel, MySQL",Penutupan,Modul pembayaran gagal terkoneksi,Waktu,Medium,Low,Potensial,Rekrut developer pengganti sementara,Gagal
P03768,Project 3768,Web Dev,5,512,15,"Docker, Jenkins, Python",Perencanaan,Estimasi waktu yang tidak realistis,Scope,Low,Low,Terjadi,Tambahkan data latih dari proyek sebelumnya,Tertunda
P03769,Project 3769,Web Dev,14,220,14,"C#, SQL Server",Penutupan,Tujuan proyek tidak didefinisikan dengan baik,Teknis,Medium,Medium,Potensial,Tambahkan fallback koneksi & testing,Gagal
P03770,Project 3770,ERP,13,411,16,"Laravel, MySQL",Eksekusi,Tujuan proyek tidak didefinisikan dengan baik,Teknis,High,Low,Terjadi,Tambahkan fallback koneksi & testing,Gagal
P03771,Project 3771,Enterprise,8,251,6,"AWS, Python",Penutupan,Salah konfigurasi pipeline CI/CD,Scope,Medium,Low,Potensial,Fix bug dan ulang UAT,Tertunda
P03772,Project 3772,Infrastruktur,3,540,4,"Python, Node-RED",Perencanaan,Modul pembayaran gagal terkoneksi,Scope,High,Low,Terjadi,Revisi WBS dan perencanaan ulang,Berhasil
P03773,Project 3773,Mobile App,13,544,12,"PHP, MySQL",Perencanaan,Modul pembayaran gagal terkoneksi,Scope,Medium,High,Potensial,Redundansi sensor dan buffer data,Tertunda
P03774,Project 3774,AI / IoT,15,250,9,"AWS, Python",Eksekusi,Server downtime during deployment,Teknis,High,High,Potensial,Jadwal ulang deployment pada malam hari,Tertunda
P03775,Project 3775,Web Dev,15,668,9,"AWS, Python",Penutupan,Server downtime during deployment,Waktu,Low,Low,Potensial,Workshop bersama stakeholder,Gagal
P03776,Project 3776,AI / IoT,5,151,7,"C#, SQL Server",Penutupan,Error sistem saat UAT,SDM,Medium,Medium,Terjadi,Rekrut developer pengganti sementara,Berhasil
P03777,Project 3777,Enterprise,5,850,10,"Python, TensorFlow",Eksekusi,Server downtime during deployment,SDM,High,Medium,Terjadi,Tambahkan sesi dokumentasi di akhir proyek,Tertunda
P03778,Project 3778,Infrastruktur,9,178,4,"C#, SQL Server",Penutupan,Server downtime during deployment,SDM,High,Low,Terjadi,Tambahkan sesi dokumentasi di akhir proyek,Berhasil
P03779,Project 3779,AI / IoT,4,700,6,"AWS, Python",Perencanaan,Kurangnya dokumentasi,Scope,High,High,Potensial,Fix bug dan ulang UAT,Tertunda
P03780,Project 3780,Enterprise,14,133,7,"Python, Node-RED",Penutupan,Developer utama mengundurkan diri,Teknis,Low,Medium,Potensial,Rekrut developer pengganti sementara,Berhasil
P03781,Project 3781,Infrastruktur,5,521,5,"Python, Node-RED",Penutupan,Error sistem saat UAT,Waktu,Medium,Low,Potensial,Workshop bersama stakeholder,Gagal
P03782,Project 3782,Enterprise,13,686,6,"Python, TensorFlow",Eksekusi,Dataset tidak cukup representatif,Teknis,Low,Low,Terjadi,Tambahkan sesi dokumentasi di akhir proyek,Berhasil
P03783,Project 3783,Mobile App,6,327,9,"PHP, MySQL",Eksekusi,Error sistem saat UAT,SDM,Medium,Low,Terjadi,Revisi WBS dan perencanaan ulang,Gagal
P03784,Project 3784,Mobile App,11,695,4,"AWS, Python",Eksekusi,Error sistem saat UAT,Scope,Low,High,Terjadi,Tambahkan data latih dari proyek sebelumnya,Berhasil
